CITY NAME>>,<<CHINESE NAME>>,<<CITY GMI
Randolph>>,<<Randolph>>,<<USA-MOS175
Greenwood>>,<<Greenwood>>,<<USA-SCR047
Sheridan>>,<<Sheridan>>,<<USA-NDA083
Sioux>>,<<Sioux>>,<<USA-NDA085
Hampton>>,<<Hampton>>,<<USA-SCR049
Bent>>,<<Bent>>,<<USA-COL011
Sargent>>,<<Sargent>>,<<USA-NDA081
Stark>>,<<Stark>>,<<USA-NDA089
Slope>>,<<Slope>>,<<USA-NDA087
Reynolds>>,<<Reynolds>>,<<USA-MOS179
Ray>>,<<Ray>>,<<USA-MOS177
Wheeler>>,<<Wheeler>>,<<USA-NEB183
Horry>>,<<Horry>>,<<USA-SCR051
Caroline>>,<<Caroline>>,<<USA-VRG033
Ripley>>,<<Ripley>>,<<USA-MOS181
Campbell>>,<<Campbell>>,<<USA-VRG031
York>>,<<York>>,<<USA-NEB185
Charlotte>>,<<Charlotte>>,<<USA-VRG037
Kershaw>>,<<Kershaw>>,<<USA-SCR055
St. Clair>>,<<St. Clair>>,<<USA-MOS185
Charles City>>,<<Charles City>>,<<USA-VRG036
Ste. Genevieve>>,<<Ste. Genevieve>>,<<USA-MOS186
Jasper>>,<<Jasper>>,<<USA-SCR053
Carroll>>,<<Carroll>>,<<USA-VRG035
St. Charles>>,<<St. Charles>>,<<USA-MOS183
Webster>>,<<Webster>>,<<USA-NEB181
Laurens>>,<<Laurens>>,<<USA-SCR059
Towner>>,<<Towner>>,<<USA-NDA095
Lancaster>>,<<Lancaster>>,<<USA-SCR057
Stutsman>>,<<Stutsman>>,<<USA-NDA093
Steele>>,<<Steele>>,<<USA-NDA091
Traill>>,<<Traill>>,<<USA-NDA097
Delta>>,<<Delta>>,<<USA-COL029
Walsh>>,<<Walsh>>,<<USA-NDA099
Custer>>,<<Custer>>,<<USA-COL027
Crowley>>,<<Crowley>>,<<USA-COL025
Costilla>>,<<Costilla>>,<<USA-COL023
Kennebec>>,<<Kennebec>>,<<USA-MAI011
Amherst>>,<<Amherst>>,<<USA-VRG009
Knox>>,<<Knox>>,<<USA-MAI013
Lincoln>>,<<Lincoln>>,<<USA-MAI015
Alleghany>>,<<Alleghany>>,<<USA-VRG005
Oxford>>,<<Oxford>>,<<USA-MAI017
St. Francois>>,<<St. Francois>>,<<USA-MOS187
Amelia>>,<<Amelia>>,<<USA-VRG007
St. Louis>>,<<St. Louis>>,<<USA-MOS189
Penobscot>>,<<Penobscot>>,<<USA-MAI019
McCormick>>,<<McCormick>>,<<USA-SCR065
Accomack>>,<<Accomack>>,<<USA-VRG001
Saline>>,<<Saline>>,<<USA-MOS195
Marion>>,<<Marion>>,<<USA-SCR067
Schuyler>>,<<Schuyler>>,<<USA-MOS197
Albemarle>>,<<Albemarle>>,<<USA-VRG003
Lee>>,<<Lee>>,<<USA-SCR061
Thurston>>,<<Thurston>>,<<USA-NEB173
Lexington>>,<<Lexington>>,<<USA-SCR063
Thomas>>,<<Thomas>>,<<USA-NEB171
Dolores>>,<<Dolores>>,<<USA-COL033
Washington>>,<<Washington>>,<<USA-NEB177
Valley>>,<<Valley>>,<<USA-NEB175
Denver>>,<<Denver>>,<<USA-COL031
Marlboro>>,<<Marlboro>>,<<USA-SCR069
Wayne>>,<<Wayne>>,<<USA-NEB179
Cheyenne>>,<<Cheyenne>>,<<USA-COL017
Clear Creek>>,<<Clear Creek>>,<<USA-COL019
Boulder>>,<<Boulder>>,<<USA-COL013
Androscoggin>>,<<Androscoggin>>,<<USA-MAI001
Chaffee>>,<<Chaffee>>,<<USA-COL015
Broomfield>>,<<Broomfield>>,<<USA-COL014
Cumberland>>,<<Cumberland>>,<<USA-MAI005
Saluda>>,<<Saluda>>,<<USA-SCR081
Aroostook>>,<<Aroostook>>,<<USA-MAI003
Hancock>>,<<Hancock>>,<<USA-MAI009
Bedford>>,<<Bedford>>,<<USA-VRG019
Franklin>>,<<Franklin>>,<<USA-MAI007
Scotland>>,<<Scotland>>,<<USA-MOS199
Bath>>,<<Bath>>,<<USA-VRG017
Pickens>>,<<Pickens>>,<<USA-SCR077
Augusta>>,<<Augusta>>,<<USA-VRG015
Orangeburg>>,<<Orangeburg>>,<<USA-SCR075
Arlington>>,<<Arlington>>,<<USA-VRG013
Appomattox>>,<<Appomattox>>,<<USA-VRG011
Sheridan>>,<<Sheridan>>,<<USA-NEB161
Oconee>>,<<Oconee>>,<<USA-SCR073
Sherman>>,<<Sherman>>,<<USA-NEB163
Newberry>>,<<Newberry>>,<<USA-SCR071
Sioux>>,<<Sioux>>,<<USA-NEB165
Conejos>>,<<Conejos>>,<<USA-COL021
Stanton>>,<<Stanton>>,<<USA-NEB167
Thayer>>,<<Thayer>>,<<USA-NEB169
Richland>>,<<Richland>>,<<USA-SCR079
Macon>>,<<Macon>>,<<USA-MOS121
Madison>>,<<Madison>>,<<USA-MOS123
Maries>>,<<Maries>>,<<USA-MOS125
York>>,<<York>>,<<USA-SCR091
Marion>>,<<Marion>>,<<USA-MOS127
Mercer>>,<<Mercer>>,<<USA-MOS129
Spartanburg>>,<<Spartanburg>>,<<USA-SCR083
Sumter>>,<<Sumter>>,<<USA-SCR085
Union>>,<<Union>>,<<USA-SCR087
Williamsburg>>,<<Williamsburg>>,<<USA-SCR089
Miller>>,<<Miller>>,<<USA-MOS131
Moniteau>>,<<Moniteau>>,<<USA-MOS135
Mississippi>>,<<Mississippi>>,<<USA-MOS133
Montgomery>>,<<Montgomery>>,<<USA-MOS139
Monroe>>,<<Monroe>>,<<USA-MOS137
Morgan>>,<<Morgan>>,<<USA-MOS141
Nodaway>>,<<Nodaway>>,<<USA-MOS147
Oregon>>,<<Oregon>>,<<USA-MOS149
New Madrid>>,<<New Madrid>>,<<USA-MOS143
Newton>>,<<Newton>>,<<USA-MOS145
Osage>>,<<Osage>>,<<USA-MOS151
Ozark>>,<<Ozark>>,<<USA-MOS153
Pettis>>,<<Pettis>>,<<USA-MOS159
Perry>>,<<Perry>>,<<USA-MOS157
Pemiscot>>,<<Pemiscot>>,<<USA-MOS155
Pike>>,<<Pike>>,<<USA-MOS163
Phelps>>,<<Phelps>>,<<USA-MOS161
Clarke>>,<<Clarke>>,<<USA-GEO059
Chattahoochee>>,<<Chattahoochee>>,<<USA-GEO053
Chatham>>,<<Chatham>>,<<USA-GEO051
Cherokee>>,<<Cherokee>>,<<USA-GEO057
Chattooga>>,<<Chattooga>>,<<USA-GEO055
Catoosa>>,<<Catoosa>>,<<USA-GEO047
Barnes>>,<<Barnes>>,<<USA-NDA003
Benson>>,<<Benson>>,<<USA-NDA005
Charlton>>,<<Charlton>>,<<USA-GEO049
Adams>>,<<Adams>>,<<USA-NDA001
Candler>>,<<Candler>>,<<USA-GEO043
Billings>>,<<Billings>>,<<USA-NDA007
Bottineau>>,<<Bottineau>>,<<USA-NDA009
Carroll>>,<<Carroll>>,<<USA-GEO045
Henry>>,<<Henry>>,<<USA-VRG089
Henrico>>,<<Henrico>>,<<USA-VRG087
Hanover>>,<<Hanover>>,<<USA-VRG085
Halifax>>,<<Halifax>>,<<USA-VRG083
Greensville>>,<<Greensville>>,<<USA-VRG081
Bowman>>,<<Bowman>>,<<USA-NDA011
Camden>>,<<Camden>>,<<USA-GEO039
Lawrence>>,<<Lawrence>>,<<USA-MOS109
Burleigh>>,<<Burleigh>>,<<USA-NDA015
Burke>>,<<Burke>>,<<USA-NDA013
Lafayette>>,<<Lafayette>>,<<USA-MOS107
Calhoun>>,<<Calhoun>>,<<USA-GEO037
Butts>>,<<Butts>>,<<USA-GEO035
Laclede>>,<<Laclede>>,<<USA-MOS105
Cavalier>>,<<Cavalier>>,<<USA-NDA019
Cass>>,<<Cass>>,<<USA-NDA017
Knox>>,<<Knox>>,<<USA-MOS103
Burke>>,<<Burke>>,<<USA-GEO033
Bulloch>>,<<Bulloch>>,<<USA-GEO031
Johnson>>,<<Johnson>>,<<USA-MOS101
King and Queen>>,<<King and Queen>>,<<USA-VRG097
King George>>,<<King George>>,<<USA-VRG099
Isle of Wight>>,<<Isle of Wight>>,<<USA-VRG093
James City>>,<<James City>>,<<USA-VRG095
Highland>>,<<Highland>>,<<USA-VRG091
Bryan>>,<<Bryan>>,<<USA-GEO029
Dickey>>,<<Dickey>>,<<USA-NDA021
Divide>>,<<Divide>>,<<USA-NDA023
Brantley>>,<<Brantley>>,<<USA-GEO025
McDonald>>,<<McDonald>>,<<USA-MOS119
Dunn>>,<<Dunn>>,<<USA-NDA025
Brooks>>,<<Brooks>>,<<USA-GEO027
Eddy>>,<<Eddy>>,<<USA-NDA027
Bibb>>,<<Bibb>>,<<USA-GEO021
Emmons>>,<<Emmons>>,<<USA-NDA029
Linn>>,<<Linn>>,<<USA-MOS115
Bleckley>>,<<Bleckley>>,<<USA-GEO023
Livingston>>,<<Livingston>>,<<USA-MOS117
Lewis>>,<<Lewis>>,<<USA-MOS111
Lincoln>>,<<Lincoln>>,<<USA-MOS113
Allendale>>,<<Allendale>>,<<USA-SCR005
Hettinger>>,<<Hettinger>>,<<USA-NDA041
Aiken>>,<<Aiken>>,<<USA-SCR003
Fauquier>>,<<Fauquier>>,<<USA-VRG061
Bamberg>>,<<Bamberg>>,<<USA-SCR009
Anderson>>,<<Anderson>>,<<USA-SCR007
Fluvanna>>,<<Fluvanna>>,<<USA-VRG065
Floyd>>,<<Floyd>>,<<USA-VRG063
Frederick>>,<<Frederick>>,<<USA-VRG069
Abbeville>>,<<Abbeville>>,<<USA-SCR001
Franklin>>,<<Franklin>>,<<USA-VRG067
Barrow>>,<<Barrow>>,<<USA-GEO013
Banks>>,<<Banks>>,<<USA-GEO011
Griggs>>,<<Griggs>>,<<USA-NDA039
Grant>>,<<Grant>>,<<USA-NDA037
Ben Hill>>,<<Ben Hill>>,<<USA-GEO017
Bartow>>,<<Bartow>>,<<USA-GEO015
York>>,<<York>>,<<USA-MAI031
Grand Forks>>,<<Grand Forks>>,<<USA-NDA035
Golden Valley>>,<<Golden Valley>>,<<USA-NDA033
Berrien>>,<<Berrien>>,<<USA-GEO019
Foster>>,<<Foster>>,<<USA-NDA031
Beaufort>>,<<Beaufort>>,<<USA-SCR013
McIntosh>>,<<McIntosh>>,<<USA-NDA051
Berkeley>>,<<Berkeley>>,<<USA-SCR015
Calhoun>>,<<Calhoun>>,<<USA-SCR017
Giles>>,<<Giles>>,<<USA-VRG071
Gloucester>>,<<Gloucester>>,<<USA-VRG073
Charleston>>,<<Charleston>>,<<USA-SCR019
Goochland>>,<<Goochland>>,<<USA-VRG075
Grayson>>,<<Grayson>>,<<USA-VRG077
Greene>>,<<Greene>>,<<USA-VRG079
Barnwell>>,<<Barnwell>>,<<USA-SCR011
Washington>>,<<Washington>>,<<USA-MAI029
Somerset>>,<<Somerset>>,<<USA-MAI025
Appling>>,<<Appling>>,<<USA-GEO001
Waldo>>,<<Waldo>>,<<USA-MAI027
Piscataquis>>,<<Piscataquis>>,<<USA-MAI021
Logan>>,<<Logan>>,<<USA-NDA047
Atkinson>>,<<Atkinson>>,<<USA-GEO003
Sagadahoc>>,<<Sagadahoc>>,<<USA-MAI023
Bacon>>,<<Bacon>>,<<USA-GEO005
McHenry>>,<<McHenry>>,<<USA-NDA049
Baker>>,<<Baker>>,<<USA-GEO007
Kidder>>,<<Kidder>>,<<USA-NDA043
LaMoure>>,<<LaMoure>>,<<USA-NDA045
Baldwin>>,<<Baldwin>>,<<USA-GEO009
Colleton>>,<<Colleton>>,<<USA-SCR029
Clarendon>>,<<Clarendon>>,<<USA-SCR027
Nelson>>,<<Nelson>>,<<USA-NDA063
Chesterfield>>,<<Chesterfield>>,<<USA-SCR025
Mountrail>>,<<Mountrail>>,<<USA-NDA061
Culpeper>>,<<Culpeper>>,<<USA-VRG047
Chester>>,<<Chester>>,<<USA-SCR023
Cherokee>>,<<Cherokee>>,<<USA-SCR021
Craig>>,<<Craig>>,<<USA-VRG045
Clarke>>,<<Clarke>>,<<USA-VRG043
Chesterfield>>,<<Chesterfield>>,<<USA-VRG041
Cumberland>>,<<Cumberland>>,<<USA-VRG049
McLean>>,<<McLean>>,<<USA-NDA055
McKenzie>>,<<McKenzie>>,<<USA-NDA053
Morton>>,<<Morton>>,<<USA-NDA059
Mercer>>,<<Mercer>>,<<USA-NDA057
Fairfield>>,<<Fairfield>>,<<USA-SCR039
Dickenson>>,<<Dickenson>>,<<USA-VRG051
Dorchester>>,<<Dorchester>>,<<USA-SCR035
Ramsey>>,<<Ramsey>>,<<USA-NDA071
Ransom>>,<<Ransom>>,<<USA-NDA073
Edgefield>>,<<Edgefield>>,<<USA-SCR037
Darlington>>,<<Darlington>>,<<USA-SCR031
Essex>>,<<Essex>>,<<USA-VRG057
Fairfax>>,<<Fairfax>>,<<USA-VRG059
Dillon>>,<<Dillon>>,<<USA-SCR033
Dinwiddie>>,<<Dinwiddie>>,<<USA-VRG053
Oliver>>,<<Oliver>>,<<USA-NDA065
Pembina>>,<<Pembina>>,<<USA-NDA067
Pierce>>,<<Pierce>>,<<USA-NDA069
Nez Perce>>,<<Nez Perce>>,<<USA-IDA069
Minidoka>>,<<Minidoka>>,<<USA-IDA067
Madison>>,<<Madison>>,<<USA-IDA065
Owyhee>>,<<Owyhee>>,<<USA-IDA073
Waupaca>>,<<Waupaca>>,<<USA-WIS135
Oneida>>,<<Oneida>>,<<USA-IDA071
Waukesha>>,<<Waukesha>>,<<USA-WIS133
Winnebago>>,<<Winnebago>>,<<USA-WIS139
Waushara>>,<<Waushara>>,<<USA-WIS137
Washington>>,<<Washington>>,<<USA-WIS131
Latah>>,<<Latah>>,<<USA-IDA057
Lemhi>>,<<Lemhi>>,<<USA-IDA059
Jerome>>,<<Jerome>>,<<USA-IDA053
Kootenai>>,<<Kootenai>>,<<USA-IDA055
Vernon>>,<<Vernon>>,<<USA-WIS123
Lewis>>,<<Lewis>>,<<USA-IDA061
Vilas>>,<<Vilas>>,<<USA-WIS125
Lincoln>>,<<Lincoln>>,<<USA-IDA063
Walworth>>,<<Walworth>>,<<USA-WIS127
Washburn>>,<<Washburn>>,<<USA-WIS129
Trempealeau>>,<<Trempealeau>>,<<USA-WIS121
Washington>>,<<Washington>>,<<USA-IDA087
Fairfield>>,<<Fairfield>>,<<USA-CNN001
Payette>>,<<Payette>>,<<USA-IDA075
Power>>,<<Power>>,<<USA-IDA077
Shoshone>>,<<Shoshone>>,<<USA-IDA079
Teton>>,<<Teton>>,<<USA-IDA081
Twin Falls>>,<<Twin Falls>>,<<USA-IDA083
Valley>>,<<Valley>>,<<USA-IDA085
Wood>>,<<Wood>>,<<USA-WIS141
DeKalb>>,<<DeKalb>>,<<USA-GEO089
Decatur>>,<<Decatur>>,<<USA-GEO087
Dawson>>,<<Dawson>>,<<USA-GEO085
Dade>>,<<Dade>>,<<USA-GEO083
Dooly>>,<<Dooly>>,<<USA-GEO093
Dodge>>,<<Dodge>>,<<USA-GEO091
Beaver>>,<<Beaver>>,<<USA-OKL007
Early>>,<<Early>>,<<USA-GEO099
Atoka>>,<<Atoka>>,<<USA-OKL005
Dougherty>>,<<Dougherty>>,<<USA-GEO095
Beckham>>,<<Beckham>>,<<USA-OKL009
Douglas>>,<<Douglas>>,<<USA-GEO097
Alfalfa>>,<<Alfalfa>>,<<USA-OKL003
Adair>>,<<Adair>>,<<USA-OKL001
Clayton>>,<<Clayton>>,<<USA-GEO063
Clay>>,<<Clay>>,<<USA-GEO061
Canadian>>,<<Canadian>>,<<USA-OKL017
Cobb>>,<<Cobb>>,<<USA-GEO067
Carter>>,<<Carter>>,<<USA-OKL019
Clinch>>,<<Clinch>>,<<USA-GEO065
Coffee>>,<<Coffee>>,<<USA-GEO069
Bryan>>,<<Bryan>>,<<USA-OKL013
Caddo>>,<<Caddo>>,<<USA-OKL015
Colquitt>>,<<Colquitt>>,<<USA-GEO071
Blaine>>,<<Blaine>>,<<USA-OKL011
Columbia>>,<<Columbia>>,<<USA-GEO073
Cook>>,<<Cook>>,<<USA-GEO075
Coal>>,<<Coal>>,<<USA-OKL029
Coweta>>,<<Coweta>>,<<USA-GEO077
Cleveland>>,<<Cleveland>>,<<USA-OKL027
Crawford>>,<<Crawford>>,<<USA-GEO079
Cimarron>>,<<Cimarron>>,<<USA-OKL025
Choctaw>>,<<Choctaw>>,<<USA-OKL023
Cherokee>>,<<Cherokee>>,<<USA-OKL021
Crisp>>,<<Crisp>>,<<USA-GEO081
Cotton>>,<<Cotton>>,<<USA-OKL033
Comanche>>,<<Comanche>>,<<USA-OKL031
Creek>>,<<Creek>>,<<USA-OKL037
Craig>>,<<Craig>>,<<USA-OKL035
Skagway>>,<<Skagway>>,<<USA-ALK230
Custer>>,<<Custer>>,<<USA-OKL039
Delaware>>,<<Delaware>>,<<USA-OKL041
Dewey>>,<<Dewey>>,<<USA-OKL043
Ellis>>,<<Ellis>>,<<USA-OKL045
Garfield>>,<<Garfield>>,<<USA-OKL047
Garvin>>,<<Garvin>>,<<USA-OKL049
Southeast Fairbanks>>,<<Southeast Fairbanks>>,<<USA-ALK240
Harper>>,<<Harper>>,<<USA-OKL059
Harmon>>,<<Harmon>>,<<USA-OKL057
Greer>>,<<Greer>>,<<USA-OKL055
Grant>>,<<Grant>>,<<USA-OKL053
Grady>>,<<Grady>>,<<USA-OKL051
Bear Lake>>,<<Bear Lake>>,<<USA-IDA007
Benewah>>,<<Benewah>>,<<USA-IDA009
Ada>>,<<Ada>>,<<USA-IDA001
Adams>>,<<Adams>>,<<USA-IDA003
Bannock>>,<<Bannock>>,<<USA-IDA005
Jefferson>>,<<Jefferson>>,<<USA-OKL067
Johnston>>,<<Johnston>>,<<USA-OKL069
Hughes>>,<<Hughes>>,<<USA-OKL063
Jackson>>,<<Jackson>>,<<USA-OKL065
Haskell>>,<<Haskell>>,<<USA-OKL061
Sitka>>,<<Sitka>>,<<USA-ALK220
Kingfisher>>,<<Kingfisher>>,<<USA-OKL073
Kay>>,<<Kay>>,<<USA-OKL071
Latimer>>,<<Latimer>>,<<USA-OKL077
Kiowa>>,<<Kiowa>>,<<USA-OKL075
Le Flore>>,<<Le Flore>>,<<USA-OKL079
Wrangell>>,<<Wrangell>>,<<USA-ALK275
Camas>>,<<Camas>>,<<USA-IDA025
Canyon>>,<<Canyon>>,<<USA-IDA027
Jefferson>>,<<Jefferson>>,<<USA-MOS099
Boundary>>,<<Boundary>>,<<USA-IDA021
Wade Hampton>>,<<Wade Hampton>>,<<USA-ALK270
Butte>>,<<Butte>>,<<USA-IDA023
Caribou>>,<<Caribou>>,<<USA-IDA029
Lincoln>>,<<Lincoln>>,<<USA-OKL081
Logan>>,<<Logan>>,<<USA-OKL083
Yukon-Koyukuk>>,<<Yukon-Koyukuk>>,<<USA-ALK290
Jasper>>,<<Jasper>>,<<USA-MOS097
Love>>,<<Love>>,<<USA-OKL085
McClain>>,<<McClain>>,<<USA-OKL087
Jackson>>,<<Jackson>>,<<USA-MOS095
Iron>>,<<Iron>>,<<USA-MOS093
McCurtain>>,<<McCurtain>>,<<USA-OKL089
Howell>>,<<Howell>>,<<USA-MOS091
Boise>>,<<Boise>>,<<USA-IDA015
Blaine>>,<<Blaine>>,<<USA-IDA013
Bingham>>,<<Bingham>>,<<USA-IDA011
Yakutat>>,<<Yakutat>>,<<USA-ALK282
Howard>>,<<Howard>>,<<USA-MOS089
Bonneville>>,<<Bonneville>>,<<USA-IDA019
Bonner>>,<<Bonner>>,<<USA-IDA017
Marshall>>,<<Marshall>>,<<USA-OKL095
Major>>,<<Major>>,<<USA-OKL093
McIntosh>>,<<McIntosh>>,<<USA-OKL091
Murray>>,<<Murray>>,<<USA-OKL099
Mayes>>,<<Mayes>>,<<USA-OKL097
Jefferson>>,<<Jefferson>>,<<USA-IDA051
Fremont>>,<<Fremont>>,<<USA-IDA043
Gem>>,<<Gem>>,<<USA-IDA045
Gooding>>,<<Gooding>>,<<USA-IDA047
Idaho>>,<<Idaho>>,<<USA-IDA049
Franklin>>,<<Franklin>>,<<USA-IDA041
Clark>>,<<Clark>>,<<USA-IDA033
Valdez-Cordova>>,<<Valdez-Cordova>>,<<USA-ALK261
Cassia>>,<<Cassia>>,<<USA-IDA031
Custer>>,<<Custer>>,<<USA-IDA037
Clearwater>>,<<Clearwater>>,<<USA-IDA035
Elmore>>,<<Elmore>>,<<USA-IDA039
